chr1	36030000	36031000
chr1	36130000	36131000
chr1	36312000	36313000
chr1	36596000	36597000
chr1	38474000	38475000
chr1	39069000	39070000
chr1	39162000	39163000
chr1	66908000	66909000
chr1	72646000	72647000
chr1	78722000	78723000
chr1	79737000	79738000
chr1	79756000	79757000
chr1	82535000	82536000
chr1	103799000	103800000
chr1	130337000	130338000
chr1	130683000	130684000
chr1	132907000	132908000
chr1	133015000	133016000
chr1	134286000	134287000
chr1	136318000	136319000
chr1	136615000	136616000
chr1	136895000	136896000
chr1	137454000	137455000
chr1	140473000	140474000
chr1	170145000	170146000
chr1	172518000	172519000
chr2	9790000	9791000
chr2	9796000	9797000
chr2	9811000	9812000
chr2	11452000	11453000
chr2	11453000	11454000
chr2	28476000	28477000
chr2	34415000	34416000
chr2	35110000	35111000
chr2	39338000	39339000
chr2	49584000	49585000
chr2	58027000	58028000
chr2	58895000	58896000
chr2	67276000	67277000
chr2	67412000	67413000
chr2	75263000	75264000
chr2	75519000	75520000
chr2	75610000	75611000
chr2	90909000	90910000
chr2	118381000	118382000
chr2	126771000	126772000
chr2	127348000	127349000
chr2	144081000	144082000
chr2	147093000	147094000
chr2	151976000	151977000
chr2	156874000	156875000
chr2	156891000	156892000
chr2	157028000	157029000
chr2	157967000	157968000
chr2	161026000	161027000
chr2	162773000	162774000
chr2	165533000	165534000
chr2	166435000	166436000
chr2	174152000	174153000
chr2	179950000	179951000
chr3	37540000	37541000
chr3	51001000	51002000
chr3	58820000	58821000
chr3	60443000	60444000
chr3	85305000	85306000
chr3	88412000	88413000
chr3	99341000	99342000
chr3	116626000	116627000
chr3	126101000	126102000
chr3	131605000	131606000
chr3	132947000	132948000
chr3	140636000	140637000
chr3	145320000	145321000
chr3	146261000	146262000
chr3	146717000	146718000
chr4	6417000	6418000
chr4	8731000	8732000
chr4	34433000	34434000
chr4	46678000	46679000
chr4	47960000	47961000
chr4	58762000	58763000
chr4	59884000	59885000
chr4	83796000	83797000
chr4	86358000	86359000
chr4	87401000	87402000
chr4	87465000	87466000
chr4	88788000	88789000
chr4	94820000	94821000
chr4	102262000	102263000
chr4	103024000	103025000
chr4	105775000	105776000
chr4	106007000	106008000
chr4	106812000	106813000
chr4	114338000	114339000
chr4	116976000	116977000
chr4	116977000	116978000
chr4	119610000	119611000
chr4	119639000	119640000
chr4	124483000	124484000
chr4	125380000	125381000
chr4	127096000	127097000
chr4	129472000	129473000
chr4	129758000	129759000
chr4	131737000	131738000
chr4	133432000	133433000
chr4	135384000	135385000
chr4	137444000	137445000
chr4	141727000	141728000
chr4	144558000	144559000
chr4	144804000	144805000
chr4	149339000	149340000
chr4	150638000	150639000
chr4	150764000	150765000
chr4	153733000	153734000
chr4	153799000	153800000
chr4	153960000	153961000
chr4	154515000	154516000
chr5	4499000	4500000
chr5	13553000	13554000
chr5	24096000	24097000
chr5	25343000	25344000
chr5	29860000	29861000
chr5	33484000	33485000
chr5	38281000	38282000
chr5	44228000	44229000
chr5	50372000	50373000
chr5	53112000	53113000
chr5	65095000	65096000
chr5	66714000	66715000
chr5	67549000	67550000
chr5	67552000	67553000
chr5	76358000	76359000
chr5	77570000	77571000
chr5	101343000	101344000
chr5	102398000	102399000
chr5	102399000	102400000
chr5	107555000	107556000
chr5	109352000	109353000
chr5	111860000	111861000
chr5	113472000	113473000
chr5	116762000	116763000
chr5	118885000	118886000
chr5	123510000	123511000
chr5	123553000	123554000
chr5	133649000	133650000
chr5	134851000	134852000
chr5	135498000	135499000
chr5	136563000	136564000
chr5	136728000	136729000
chr5	136868000	136869000
chr5	136869000	136870000
chr5	140651000	140652000
chr5	141123000	141124000
chr5	142933000	142934000
chr5	144953000	144954000
chr5	144980000	144981000
chr5	149620000	149621000
chr5	149624000	149625000
chr6	30177000	30178000
chr6	31050000	31051000
chr6	31157000	31158000
chr6	32514000	32515000
chr6	37378000	37379000
chr6	52559000	52560000
chr6	52675000	52676000
chr6	55225000	55226000
chr6	55720000	55721000
chr6	84220000	84221000
chr6	88141000	88142000
chr6	122545000	122546000
chr6	125030000	125031000
chr6	125099000	125100000
chr6	127281000	127282000
chr7	6682000	6683000
chr7	6683000	6684000
chr7	20050000	20051000
chr7	25988000	25989000
chr7	26413000	26414000
chr7	29587000	29588000
chr7	30238000	30239000
chr7	35432000	35433000
chr7	52120000	52121000
chr7	53722000	53723000
chr7	73494000	73495000
chr7	75116000	75117000
chr7	77835000	77836000
chr7	86967000	86968000
chr7	87297000	87298000
chr7	108614000	108615000
chr7	119465000	119466000
chr7	120254000	120255000
chr7	133730000	133731000
chr7	133741000	133742000
chr7	134457000	134458000
chr7	146785000	146786000
chr7	147479000	147480000
chr8	4404000	4405000
chr8	10006000	10007000
chr8	10928000	10929000
chr8	11003000	11004000
chr8	12469000	12470000
chr8	13037000	13038000
chr8	14965000	14966000
chr8	24265000	24266000
chr8	26138000	26139000
chr8	35025000	35026000
chr8	35873000	35874000
chr8	36448000	36449000
chr8	47955000	47956000
chr8	48437000	48438000
chr8	52948000	52949000
chr8	72689000	72690000
chr8	81480000	81481000
chr8	87223000	87224000
chr8	93412000	93413000
chr8	96338000	96339000
chr8	97437000	97438000
chr8	109640000	109641000
chr8	113118000	113119000
chr8	118787000	118788000
chr8	120062000	120063000
chr8	121396000	121397000
chr8	122575000	122576000
chr8	122757000	122758000
chr8	122781000	122782000
chr8	122902000	122903000
chr8	123019000	123020000
chr8	123042000	123043000
chr8	123050000	123051000
chr8	123687000	123688000
chr8	123896000	123897000
chr8	124820000	124821000
chr8	125197000	125198000
chr8	125236000	125237000
chr8	125878000	125879000
chr8	125924000	125925000
chr8	125976000	125977000
chr9	15134000	15135000
chr9	21820000	21821000
chr9	22118000	22119000
chr9	22513000	22514000
chr9	24623000	24624000
chr9	40633000	40634000
chr9	44293000	44294000
chr9	48454000	48455000
chr9	54607000	54608000
chr9	57611000	57612000
chr9	60393000	60394000
chr9	60837000	60838000
chr9	61130000	61131000
chr9	61733000	61734000
chr9	62977000	62978000
chr9	63603000	63604000
chr9	66851000	66852000
chr9	66875000	66876000
chr9	69107000	69108000
chr9	69168000	69169000
chr9	86517000	86518000
chr9	92146000	92147000
chr9	96727000	96728000
chr9	102673000	102674000
chr9	106378000	106379000
chr9	107315000	107316000
chr9	107878000	107879000
chr9	107889000	107890000
chr9	110587000	110588000
chr9	119469000	119470000
chr9	124040000	124041000
chr10	3204000	3205000
chr10	12546000	12547000
chr10	39192000	39193000
chr10	44838000	44839000
chr10	53300000	53301000
chr10	53608000	53609000
chr10	55010000	55011000
chr10	59382000	59383000
chr10	60087000	60088000
chr10	61090000	61091000
chr10	77070000	77071000
chr10	79275000	79276000
chr10	79324000	79325000
chr10	79345000	79346000
chr10	80116000	80117000
chr10	82757000	82758000
chr10	84507000	84508000
chr10	94408000	94409000
chr10	115747000	115748000
chr10	117486000	117487000
chr10	120587000	120588000
chr10	126518000	126519000
chr10	126764000	126765000
chr10	127098000	127099000
chr11	4966000	4967000
chr11	20662000	20663000
chr11	24290000	24291000
chr11	44529000	44530000
chr11	50175000	50176000
chr11	50264000	50265000
chr11	52147000	52148000
chr11	57748000	57749000
chr11	60121000	60122000
chr11	60160000	60161000
chr11	67481000	67482000
chr11	69032000	69033000
chr11	69211000	69212000
chr11	78344000	78345000
chr11	86642000	86643000
chr11	88281000	88282000
chr11	96506000	96507000
chr11	100994000	100995000
chr11	102327000	102328000
chr11	103038000	103039000
chr11	103248000	103249000
chr11	106111000	106112000
chr11	109191000	109192000
chr11	115967000	115968000
chr11	117199000	117200000
chr11	118464000	118465000
chr11	119072000	119073000
chr11	119264000	119265000
chr11	120032000	120033000
chr11	121247000	121248000
chr12	12847000	12848000
chr12	17736000	17737000
chr12	25900000	25901000
chr12	54453000	54454000
chr12	59370000	59371000
chr12	70260000	70261000
chr12	70462000	70463000
chr12	74718000	74719000
chr12	74737000	74738000
chr12	84765000	84766000
chr12	88158000	88159000
chr12	102190000	102191000
chr12	110152000	110153000
chr12	112267000	112268000
chr12	112998000	112999000
chr12	113228000	113229000
chr12	113815000	113816000
chr12	114176000	114177000
chr13	8839000	8840000
chr13	9494000	9495000
chr13	20387000	20388000
chr13	24954000	24955000
chr13	29790000	29791000
chr13	32326000	32327000
chr13	35475000	35476000
chr13	41044000	41045000
chr13	46082000	46083000
chr13	49320000	49321000
chr13	49415000	49416000
chr13	52151000	52152000
chr13	58046000	58047000
chr13	58176000	58177000
chr13	79220000	79221000
chr13	94010000	94011000
chr13	95378000	95379000
chr13	96337000	96338000
chr13	108636000	108637000
chr13	108960000	108961000
chr13	114055000	114056000
chr14	17082000	17083000
chr14	21556000	21557000
chr14	24983000	24984000
chr14	26667000	26668000
chr14	28405000	28406000
chr14	32482000	32483000
chr14	48015000	48016000
chr14	64625000	64626000
chr14	64685000	64686000
chr14	69873000	69874000
chr14	77236000	77237000
chr14	122059000	122060000
chr14	122345000	122346000
chr15	6490000	6491000
chr15	12110000	12111000
chr15	15190000	15191000
chr15	36822000	36823000
chr15	60509000	60510000
chr15	60653000	60654000
chr15	64678000	64679000
chr15	76082000	76083000
chr15	76094000	76095000
chr15	78818000	78819000
chr15	78904000	78905000
chr15	97076000	97077000
chr15	97643000	97644000
chr15	97644000	97645000
chr15	99957000	99958000
chr15	100150000	100151000
chr15	100509000	100510000
chr15	102071000	102072000
chr15	102291000	102292000
chr16	18416000	18417000
chr16	28596000	28597000
chr16	30408000	30409000
chr16	31609000	31610000
chr16	34049000	34050000
chr16	38623000	38624000
chr16	49224000	49225000
chr16	75986000	75987000
chr16	87050000	87051000
chr16	89974000	89975000
chr16	90349000	90350000
chr16	92489000	92490000
chr16	93808000	93809000
chr16	94551000	94552000
chr16	95637000	95638000
chr17	14777000	14778000
chr17	27388000	27389000
chr17	28893000	28894000
chr17	29631000	29632000
chr17	32211000	32212000
chr17	32259000	32260000
chr17	34783000	34784000
chr17	37108000	37109000
chr17	43214000	43215000
chr17	43295000	43296000
chr17	46196000	46197000
chr17	46758000	46759000
chr17	48499000	48500000
chr17	74202000	74203000
chr17	84323000	84324000
chr17	84481000	84482000
chr17	84513000	84514000
chr17	84874000	84875000
chr18	6773000	6774000
chr18	12682000	12683000
chr18	25730000	25731000
chr18	35994000	35995000
chr18	38652000	38653000
chr18	38793000	38794000
chr18	42604000	42605000
chr18	52913000	52914000
chr18	60769000	60770000
chr18	60964000	60965000
chr18	61152000	61153000
chr18	69556000	69557000
chr18	75467000	75468000
chr18	75558000	75559000
chr18	80527000	80528000
chr19	6384000	6385000
chr19	8789000	8790000
chr19	32448000	32449000
chr19	38030000	38031000
chr19	42213000	42214000
chr19	43602000	43603000
chr19	46719000	46720000
chr19	47064000	47065000
chr19	53575000	53576000
chr19	58332000	58333000
chrX	11640000	11641000
chrX	12651000	12652000
chrX	15339000	15340000
chrX	70729000	70730000
chrX	71168000	71169000
chrX	130448000	130449000
chrX	161958000	161959000
